file_id	md5	size	urls	sample_id
596fc2de57601ec08a01fdee59b11ad8	bf38a358f0eff7312c096a89a4f8afd5	40792680	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS053917.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS053917.scaffolds.fa.bz2	faab18e1a137731cffda882560ab9d0d
596fc2de57601ec08a01fdee59cc8366	02f1df2009ba31f7ed4b298011192e86	2691117437	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS023538.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS023538.tar.bz2	faab18e1a137731cffda8825607ba047
596fc2de57601ec08a01fdee59df8a9a	99a29a968a1dab1b37435e9bdb6422eb	2786858573	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS077022.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS077022.tar.bz2	faab18e1a137731cffda882560d2b62f
596fc2de57601ec08a01fdee59a359e5	50434f01bc60ee1b9298bcf2dad6c791	1516484	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS016752.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS016752.scaffolds.fa.bz2	faab18e1a137731cffda8825603fce37
596fc2de57601ec08a01fdee59f336ba	a6528086813f0130792d0af07faa34fd	4967746118	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS144378.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS144378.tar.bz2	596fc2de57601ec08a01fdee5923839f
596fc2de57601ec08a01fdee59c8fdbf	5b8a8e99aea4b63fc82a7aae1f920f44	2198941154	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS052095.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS052095.tar.bz2	faab18e1a137731cffda8825605e034f
596fc2de57601ec08a01fdee599e2048	553efd9c091aca753a5da9162eae7673	6351897	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013711.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013711.scaffolds.fa.bz2	faab18e1a137731cffda88256027f5e7
596fc2de57601ec08a01fdee59e27907	895e9b0e88dce7cd528c255f3eecf0fa	3347555902	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS098071.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS098071.tar.bz2	faab18e1a137731cffda882560db60ea
596fc2de57601ec08a01fdee59c17ab0	7c86687f5434406271edf6b5c041f6c1	4323175091	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017713.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017713.tar.bz2	faab18e1a137731cffda8825604851df
596fc2de57601ec08a01fdee59c965fd	421eb5a9fb383f827a404dd8ab11b3f9	5830956791	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS020226.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS020226.tar.bz2	faab18e1a137731cffda8825606084ef
596fc2de57601ec08a01fdee59d94eab	6286b7c1bc1fbbc5eafddd6018751bea	2547849546	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS065091.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS065091.tar.bz2	faab18e1a137731cffda882560bb9304
596fc2de57601ec08a01fdee59a3bdfb	638ae91f6df1359f102c45bd80686891	6801380	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017080.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017080.scaffolds.fa.bz2	faab18e1a137731cffda882560431cdc
596fc2de57601ec08a01fdee59ddde32	bf8f8540f184da32b3578f3602711dac	984900093	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS065310.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS065310.tar.bz2	faab18e1a137731cffda882560cadfc1
596fc2de57601ec08a01fdee59d38f88	cfbac7182d439ae2b3208314f0118ce0	374071756	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS056906.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS056906.tar.bz2	faab18e1a137731cffda8825609958c2
596fc2de57601ec08a01fdee59d1219c	224190c5bf259e569219bfebbba86539	1559654089	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS051378.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS051378.tar.bz2	faab18e1a137731cffda882560913990
596fc2de57601ec08a01fdee599f7fad	6fb82bf74647224e940641b945a8ac84	3613086	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014686.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014686.scaffolds.fa.bz2	faab18e1a137731cffda8825602de501
596fc2de57601ec08a01fdee59c35872	8b3c2aa90bc225838d554137f83b6191	5372218840	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018665.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018665.tar.bz2	faab18e1a137731cffda882560501caa
596fc2de57601ec08a01fdee59c120ed	8b5a9510995631f8ae6ec9411fa3fbe1	428783521	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017537.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017537.tar.bz2	faab18e1a137731cffda88256047404a
596fc2de57601ec08a01fdee59b0f97e	7100eb98175709ed348fea6d3e20cd6e	28749136	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS048791.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS048791.scaffolds.fa.bz2	faab18e1a137731cffda882560aa7559
596fc2de57601ec08a01fdee59af3827	683f91778b63355fad1f7f093d989467	558066	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS055118.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS055118.scaffolds.fa.bz2	faab18e1a137731cffda88256097fb2a
596fc2de57601ec08a01fdee59c9a124	ad1a12bcc4614a955ef6cb82ccefec4a	2269971160	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS020277.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS020277.tar.bz2	faab18e1a137731cffda882560610258
596fc2de57601ec08a01fdee59fd8890	056ceb312f907d4333bb3cce82630eb4	3465927917	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS149690.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS149690.tar.bz2	596fc2de57601ec08a01fdee594d500d
596fc2de57601ec08a01fdee59b2a98e	336f0b31b92880224c91ad52c4784adc	10938	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS063178.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS063178.scaffolds.fa.bz2	faab18e1a137731cffda882560c94633
596fc2de57601ec08a01fdee59b17908	7fe2439fc70e34fc3ca41d074ca5ba70	378733	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS065431.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS065431.scaffolds.fa.bz2	faab18e1a137731cffda882560b5e383
596fc2de57601ec08a01fdee599e6d97	4ea6875fbfa899c5fb9dbc998ccb5b95	26653808	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013949.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013949.scaffolds.fa.bz2	faab18e1a137731cffda882560292460
596fc2de57601ec08a01fdee59ddd474	f14bbf5a01462f5570fb24c593489d65	1957219605	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS062540.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS062540.tar.bz2	faab18e1a137731cffda882560cab5df
596fc2de57601ec08a01fdee59e5d59a	53311bd697d5a842b8b12512ff06ea4b	6562570383	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS078775.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS078775.tar.bz2	faab18e1a137731cffda882560ea77d4
596fc2de57601ec08a01fdee59c80f3b	04bf327f2791d146a8160c2fd081c28e	7039048097	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS042643.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS042643.tar.bz2	faab18e1a137731cffda8825605bff72
596fc2de57601ec08a01fdee59c8148e	45628f254419d10a8e68044cf6072fcf	1622764334	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS050071.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS050071.tar.bz2	faab18e1a137731cffda8825605c3b4f
596fc2de57601ec08a01fdee59a39377	03e2433bd09f9decbb71461226931579	7514904	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017013.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017013.scaffolds.fa.bz2	faab18e1a137731cffda88256042b669
596fc2de57601ec08a01fdee59e5e271	0ac8c7320d0b3554e55a46b025fc0c68	1331000269	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS1041162.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS1041162.tar.bz2	faab18e1a137731cffda882560ed0b98
596fc2de57601ec08a01fdee59b9a277	2841467ebbbff274c20d7caa931faaa2	597489127	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015055.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015055.tar.bz2	faab18e1a137731cffda882560312572
596fc2de57601ec08a01fdee59ae46b7	391775b95926a221b8a3cde54a79ae22	14187	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS051600.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS051600.scaffolds.fa.bz2	faab18e1a137731cffda8825608ec6a4
596fc2de57601ec08a01fdee59aa25b8	140ad82614fa1be47772ba3ffec064b0	34789097	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS022077.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS022077.scaffolds.fa.bz2	faab18e1a137731cffda8825606f34b0
596fc2de57601ec08a01fdee59c7357a	75f991b61884853e172490793f6c3eac	2152478238	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019798.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019798.tar.bz2	faab18e1a137731cffda882560593015
596fc2de57601ec08a01fdee59cb9fec	c4e0167a8924688cc3b360132d747373	4611691377	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS022602.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS022602.tar.bz2	faab18e1a137731cffda88256073bb61
596fc2de57601ec08a01fdee599ccc00	a4871ffaea2c743d9b945a83d7377d3d	20700399	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011098.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011098.scaffolds.fa.bz2	faab18e1a137731cffda8825601fd761
596fc2de57601ec08a01fdee59f3cb93	a43d3202d3c517416d75c011c824fa00	5022065085	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS144546.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS144546.tar.bz2	596fc2de57601ec08a01fdee5925101d
596fc2de57601ec08a01fdee59e998a1	66bcf5bb51d6184240093112f4257fe1	2894240518	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS104093.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS104093.tar.bz2	596fc2de57601ec08a01fdee59087b8a
596fc2de57601ec08a01fdee59e17a1e	4d8cbdd2842fe5e9eb8b7ef296dde659	1882838481	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS077646.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS077646.tar.bz2	faab18e1a137731cffda882560d8970c
596fc2de57601ec08a01fdee59e7b98d	04cc9ab6ad2fc3de652bf45b8f6830f3	10017058058	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS102814.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS102814.tar.bz2	faab18e1a137731cffda882560fc3f13
596fc2de57601ec08a01fdee59b82db0	16f221bd3f7dcbf40b3a55bb7c3eea1b	5614806525	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014470.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014470.tar.bz2	faab18e1a137731cffda8825602bda34
596fc2de57601ec08a01fdee59b1d04e	27c5b786ec26ed707440a60d2c67d54c	915119	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS063035.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS063035.scaffolds.fa.bz2	faab18e1a137731cffda882560bba22f
596fc2de57601ec08a01fdee59e20985	4a1361b51ae151be61ec387368aa9ff1	2733786761	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS097963.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS097963.tar.bz2	faab18e1a137731cffda882560da3bec
596fc2de57601ec08a01fdee59e2f81e	27e17dec15f55b5b03e21a84786d3a81	2233247788	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS893276.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS893276.tar.bz2	faab18e1a137731cffda882560dea8d3
596fc2de57601ec08a01fdee599df09b	1f10a6d475fbf7b094f0bde2016963ab	45334049	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013533.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013533.scaffolds.fa.bz2	faab18e1a137731cffda8825602651a7
596fc2de57601ec08a01fdee59dda22f	7c6818768b1e547a2a77c39d5925c810	1759292894	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS063929.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS063929.tar.bz2	faab18e1a137731cffda882560c9db3d
596fc2de57601ec08a01fdee59cd5210	1fbadcd34f0df81bc3a004119ca89868	38143134	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS023970.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS023970.tar.bz2	faab18e1a137731cffda8825607f02d8
596fc2de57601ec08a01fdee59d9c293	40b927ecd44c5d6348ff4fde15f93da2	2818535753	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS075033.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS075033.tar.bz2	faab18e1a137731cffda882560bd5dcd
596fc2de57601ec08a01fdee59ce589f	d443ce0677babeceeafb90f91c274cb4	6025968451	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS024375.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS024375.tar.bz2	faab18e1a137731cffda882560835e10
596fc2de57601ec08a01fdee59c73aa0	f5d859bcbe9ae88e9196260c8c7846ca	60795841	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019867.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019867.tar.bz2	faab18e1a137731cffda882560596f90
596fc2de57601ec08a01fdee59ed6f0c	3143a9847f905798b2af50466688e880	5288834984	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS142531.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS142531.tar.bz2	596fc2de57601ec08a01fdee59130075
596fc2de57601ec08a01fdee59b75018	9f66ffc4fbd1abb0e9ec82be6e97855d	1907044343	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013950.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013950.tar.bz2	faab18e1a137731cffda882560292b6f
596fc2de57601ec08a01fdee59cc95ab	0fe28ed433202b7fe88c162f2deaf3d1	6912131371	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS023595.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS023595.tar.bz2	faab18e1a137731cffda8825607c02c4
596fc2de57601ec08a01fdee59f91abd	d3ef52756c24f6819be997b62870e37b	6053935197	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS147871.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS147871.tar.bz2	596fc2de57601ec08a01fdee593d4aee
596fc2de57601ec08a01fdee59f5473e	e8d4b75dc861728ea91afbe02dfdf97c	1299981037	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS1055085.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS1055085.tar.bz2	596fc2de57601ec08a01fdee592d3cc8
596fc2de57601ec08a01fdee59fa78cf	2e93f15f9feeaf8b768f08a11d9d83ad	6401902406	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS148408.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS148408.tar.bz2	596fc2de57601ec08a01fdee59423e5c
596fc2de57601ec08a01fdee59ef9167	fbdbef4f1dbe3e1769688d840e121223	8341901166	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS143310.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS143310.tar.bz2	596fc2de57601ec08a01fdee591a5a32
596fc2de57601ec08a01fdee59d3d5ca	0a03c60f2c4a5f40656e9ce33dcddf5b	1432132913	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS046049.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS046049.tar.bz2	faab18e1a137731cffda882560999a90
596fc2de57601ec08a01fdee59e9024c	41c727bd85a0a81a4d71318c71442e39	2636580168	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS103943.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS103943.tar.bz2	596fc2de57601ec08a01fdee5906e0eb
596fc2de57601ec08a01fdee59fbf93f	31d30e2370fba38367b922f696c1f60a	2419510414	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS148979.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS148979.tar.bz2	596fc2de57601ec08a01fdee59471fd5
596fc2de57601ec08a01fdee59b063f7	446fe8153e811dc5a54316d27039680d	27787762	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS056622.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS056622.scaffolds.fa.bz2	faab18e1a137731cffda8825609cbefc
596fc2de57601ec08a01fdee59a09e79	1e694c2740a5b7714a95f2a83d4ab5e2	34220742	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015215.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015215.scaffolds.fa.bz2	faab18e1a137731cffda882560326f4d
596fc2de57601ec08a01fdee59c2cce0	b6d64d7bf7e5862fb235f20674d5d03c	1536047763	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018536.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018536.tar.bz2	faab18e1a137731cffda8825604ede36
596fc2de57601ec08a01fdee59bd3250	8c7538e209bd8b8e9536b46ebdcb90c8	2593177204	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016063.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016063.tar.bz2	faab18e1a137731cffda88256039aa02
596fc2de57601ec08a01fdee59bd5226	adbdc5b00803c204ca749cc5b83d17df	97144961	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016088.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016088.tar.bz2	faab18e1a137731cffda8825603a0755
596fc2de57601ec08a01fdee59f46bac	b32776ac072abbe0b3e2f706a1e5db7b	2405532635	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS1055073.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS1055073.tar.bz2	596fc2de57601ec08a01fdee5928257b
596fc2de57601ec08a01fdee59c0a119	a62f3cdbd3aec727a5afb2c27e13693d	3249266464	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017324.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017324.tar.bz2	faab18e1a137731cffda8825604554d4
596fc2de57601ec08a01fdee599e60bb	72df171a481e84dc401ba357bb2bce4d	10389434	http://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013945.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013945.scaffolds.fa.bz2	faab18e1a137731cffda882560290193
